timestamp_machine,timestamp_google,rr,device,dateTime
1646147132229,1646147132212,879,ED:68:09:2B:C6:5F,2022-03-01 16:05:32
1646147132229,1646147132212,876,ED:68:09:2B:C6:5F,2022-03-01 16:05:32
1646147133151,1646147133131,883,ED:68:09:2B:C6:5F,2022-03-01 16:05:33
1646147133161,1646147133143,888,ED:68:09:2B:C6:5F,2022-03-01 16:05:33
1646147134147,1646147134130,895,ED:68:09:2B:C6:5F,2022-03-01 16:05:34
1646147135147,1646147135129,864,ED:68:09:2B:C6:5F,2022-03-01 16:05:35
1646147136144,1646147136127,851,ED:68:09:2B:C6:5F,2022-03-01 16:05:36
1646147139196,1646147139179,916,ED:68:09:2B:C6:5F,2022-03-01 16:05:39
1646147139196,1646147139179,891,ED:68:09:2B:C6:5F,2022-03-01 16:05:39
1646147139206,1646147139189,891,ED:68:09:2B:C6:5F,2022-03-01 16:05:39
1646147140136,1646147140118,876,ED:68:09:2B:C6:5F,2022-03-01 16:05:40
1646147140148,1646147140131,863,ED:68:09:2B:C6:5F,2022-03-01 16:05:40
1646147141130,1646147141112,868,ED:68:09:2B:C6:5F,2022-03-01 16:05:41
1646147142142,1646147142110,867,ED:68:09:2B:C6:5F,2022-03-01 16:05:42
1646147143125,1646147143107,872,ED:68:09:2B:C6:5F,2022-03-01 16:05:43
1646147143125,1646147143107,855,ED:68:09:2B:C6:5F,2022-03-01 16:05:43
1646147146183,1646147146167,844,ED:68:09:2B:C6:5F,2022-03-01 16:05:46
1646147146195,1646147146179,855,ED:68:09:2B:C6:5F,2022-03-01 16:05:46
1646147148116,1646147148096,856,ED:68:09:2B:C6:5F,2022-03-01 16:05:48
1646147148129,1646147148111,851,ED:68:09:2B:C6:5F,2022-03-01 16:05:48
1646147148157,1646147148140,852,ED:68:09:2B:C6:5F,2022-03-01 16:05:48
1646147148157,1646147148140,847,ED:68:09:2B:C6:5F,2022-03-01 16:05:48
1646147149110,1646147149092,856,ED:68:09:2B:C6:5F,2022-03-01 16:05:49
1646147150107,1646147150090,851,ED:68:09:2B:C6:5F,2022-03-01 16:05:50
1646147151117,1646147151087,852,ED:68:09:2B:C6:5F,2022-03-01 16:05:51
1646147153098,1646147153081,843,ED:68:09:2B:C6:5F,2022-03-01 16:05:53
1646147153107,1646147153090,848,ED:68:09:2B:C6:5F,2022-03-01 16:05:53
1646147153107,1646147153090,847,ED:68:09:2B:C6:5F,2022-03-01 16:05:53
1646147157152,1646147157135,856,ED:68:09:2B:C6:5F,2022-03-01 16:05:57
1646147161142,1646147161124,851,ED:68:09:2B:C6:5F,2022-03-01 16:06:01
1646147161152,1646147161134,844,ED:68:09:2B:C6:5F,2022-03-01 16:06:01
1646147162083,1646147162063,851,ED:68:09:2B:C6:5F,2022-03-01 16:06:02
1646147162096,1646147162078,860,ED:68:09:2B:C6:5F,2022-03-01 16:06:02
1646147162096,1646147162078,859,ED:68:09:2B:C6:5F,2022-03-01 16:06:02
1646147162106,1646147162088,872,ED:68:09:2B:C6:5F,2022-03-01 16:06:02
1646147162114,1646147162098,867,ED:68:09:2B:C6:5F,2022-03-01 16:06:02
1646147162124,1646147162107,859,ED:68:09:2B:C6:5F,2022-03-01 16:06:02
1646147162139,1646147162121,876,ED:68:09:2B:C6:5F,2022-03-01 16:06:02
1646147163078,1646147163061,879,ED:68:09:2B:C6:5F,2022-03-01 16:06:03
1646147164074,1646147164056,872,ED:68:09:2B:C6:5F,2022-03-01 16:06:04
1646147164074,1646147164056,879,ED:68:09:2B:C6:5F,2022-03-01 16:06:04
1646147166067,1646147166050,876,ED:68:09:2B:C6:5F,2022-03-01 16:06:06
1646147167069,1646147167052,875,ED:68:09:2B:C6:5F,2022-03-01 16:06:07
1646147167082,1646147167064,872,ED:68:09:2B:C6:5F,2022-03-01 16:06:07
1646147168061,1646147168043,863,ED:68:09:2B:C6:5F,2022-03-01 16:06:08
1646147171117,1646147171100,872,ED:68:09:2B:C6:5F,2022-03-01 16:06:11
1646147171117,1646147171100,875,ED:68:09:2B:C6:5F,2022-03-01 16:06:11
1646147171129,1646147171112,876,ED:68:09:2B:C6:5F,2022-03-01 16:06:11
1646147171140,1646147171123,879,ED:68:09:2B:C6:5F,2022-03-01 16:06:11
1646147174112,1646147174093,880,ED:68:09:2B:C6:5F,2022-03-01 16:06:14
1646147174122,1646147174105,883,ED:68:09:2B:C6:5F,2022-03-01 16:06:14
1646147174132,1646147174115,872,ED:68:09:2B:C6:5F,2022-03-01 16:06:14
1646147176044,1646147176027,871,ED:68:09:2B:C6:5F,2022-03-01 16:06:16
1646147176044,1646147176027,856,ED:68:09:2B:C6:5F,2022-03-01 16:06:16
1646147176057,1646147176041,863,ED:68:09:2B:C6:5F,2022-03-01 16:06:16
1646147177041,1646147177024,867,ED:68:09:2B:C6:5F,2022-03-01 16:06:17
1646147178037,1646147178020,872,ED:68:09:2B:C6:5F,2022-03-01 16:06:18
1646147179034,1646147179017,867,ED:68:09:2B:C6:5F,2022-03-01 16:06:19
1646147180036,1646147180017,864,ED:68:09:2B:C6:5F,2022-03-01 16:06:20
1646147182029,1646147182011,847,ED:68:09:2B:C6:5F,2022-03-01 16:06:22
1646147182029,1646147182011,856,ED:68:09:2B:C6:5F,2022-03-01 16:06:22
1646147187077,1646147187059,863,ED:68:09:2B:C6:5F,2022-03-01 16:06:27
1646147187087,1646147187069,864,ED:68:09:2B:C6:5F,2022-03-01 16:06:27
1646147188013,1646147187995,843,ED:68:09:2B:C6:5F,2022-03-01 16:06:27
1646147189011,1646147188994,852,ED:68:09:2B:C6:5F,2022-03-01 16:06:28
1646147190010,1646147189993,859,ED:68:09:2B:C6:5F,2022-03-01 16:06:29
1646147190010,1646147189993,880,ED:68:09:2B:C6:5F,2022-03-01 16:06:29
1646147190021,1646147190004,863,ED:68:09:2B:C6:5F,2022-03-01 16:06:30
1646147190032,1646147190015,856,ED:68:09:2B:C6:5F,2022-03-01 16:06:30
1646147190043,1646147190025,867,ED:68:09:2B:C6:5F,2022-03-01 16:06:30
1646147190054,1646147190034,884,ED:68:09:2B:C6:5F,2022-03-01 16:06:30
1646147191026,1646147190995,887,ED:68:09:2B:C6:5F,2022-03-01 16:06:30
1646147192999,1646147192981,896,ED:68:09:2B:C6:5F,2022-03-01 16:06:32
1646147192999,1646147192981,887,ED:68:09:2B:C6:5F,2022-03-01 16:06:32
1646147193009,1646147192991,883,ED:68:09:2B:C6:5F,2022-03-01 16:06:32
1646147194994,1646147194976,880,ED:68:09:2B:C6:5F,2022-03-01 16:06:34
1646147195003,1646147194986,883,ED:68:09:2B:C6:5F,2022-03-01 16:06:34
1646147195993,1646147195975,888,ED:68:09:2B:C6:5F,2022-03-01 16:06:35
1646147197987,1646147197970,887,ED:68:09:2B:C6:5F,2022-03-01 16:06:37
1646147198984,1646147198967,884,ED:68:09:2B:C6:5F,2022-03-01 16:06:38
1646147198984,1646147198967,883,ED:68:09:2B:C6:5F,2022-03-01 16:06:38
1646147198994,1646147198976,872,ED:68:09:2B:C6:5F,2022-03-01 16:06:38
1646147199982,1646147199965,863,ED:68:09:2B:C6:5F,2022-03-01 16:06:39
1646147200979,1646147200962,860,ED:68:09:2B:C6:5F,2022-03-01 16:06:40
1646147202975,1646147202957,863,ED:68:09:2B:C6:5F,2022-03-01 16:06:42
1646147204971,1646147204953,860,ED:68:09:2B:C6:5F,2022-03-01 16:06:44
1646147204981,1646147204963,859,ED:68:09:2B:C6:5F,2022-03-01 16:06:44
1646147204981,1646147204963,824,ED:68:09:2B:C6:5F,2022-03-01 16:06:44
1646147205967,1646147205950,839,ED:68:09:2B:C6:5F,2022-03-01 16:06:45
1646147205977,1646147205960,812,ED:68:09:2B:C6:5F,2022-03-01 16:06:45
1646147206964,1646147206947,815,ED:68:09:2B:C6:5F,2022-03-01 16:06:46
1646147207966,1646147207949,820,ED:68:09:2B:C6:5F,2022-03-01 16:06:47
1646147207966,1646147207949,819,ED:68:09:2B:C6:5F,2022-03-01 16:06:47
1646147208964,1646147208944,828,ED:68:09:2B:C6:5F,2022-03-01 16:06:48
1646147210955,1646147210937,819,ED:68:09:2B:C6:5F,2022-03-01 16:06:50
1646147210965,1646147210948,824,ED:68:09:2B:C6:5F,2022-03-01 16:06:50
1646147211955,1646147211938,831,ED:68:09:2B:C6:5F,2022-03-01 16:06:51
1646147211955,1646147211938,828,ED:68:09:2B:C6:5F,2022-03-01 16:06:51
1646147212951,1646147212933,823,ED:68:09:2B:C6:5F,2022-03-01 16:06:52
1646147214945,1646147214927,836,ED:68:09:2B:C6:5F,2022-03-01 16:06:54
1646147214956,1646147214938,843,ED:68:09:2B:C6:5F,2022-03-01 16:06:54
1646147215946,1646147215926,844,ED:68:09:2B:C6:5F,2022-03-01 16:06:55
1646147215946,1646147215926,847,ED:68:09:2B:C6:5F,2022-03-01 16:06:55
1646147217942,1646147217922,860,ED:68:09:2B:C6:5F,2022-03-01 16:06:57
1646147217952,1646147217935,847,ED:68:09:2B:C6:5F,2022-03-01 16:06:57
1646147218934,1646147218917,848,ED:68:09:2B:C6:5F,2022-03-01 16:06:58
1646147220944,1646147220913,847,ED:68:09:2B:C6:5F,2022-03-01 16:07:00
1646147220957,1646147220940,852,ED:68:09:2B:C6:5F,2022-03-01 16:07:00
1646147220957,1646147220940,859,ED:68:09:2B:C6:5F,2022-03-01 16:07:00
1646147223986,1646147223969,856,ED:68:09:2B:C6:5F,2022-03-01 16:07:03
1646147223996,1646147223980,851,ED:68:09:2B:C6:5F,2022-03-01 16:07:03
1646147224006,1646147223989,836,ED:68:09:2B:C6:5F,2022-03-01 16:07:03
1646147224919,1646147224902,835,ED:68:09:2B:C6:5F,2022-03-01 16:07:04
1646147226918,1646147226900,836,ED:68:09:2B:C6:5F,2022-03-01 16:07:06
1646147226918,1646147226900,847,ED:68:09:2B:C6:5F,2022-03-01 16:07:06
1646147226928,1646147226912,848,ED:68:09:2B:C6:5F,2022-03-01 16:07:06
1646147227913,1646147227896,855,ED:68:09:2B:C6:5F,2022-03-01 16:07:07
1646147229911,1646147229893,855,ED:68:09:2B:C6:5F,2022-03-01 16:07:09
1646147229926,1646147229908,852,ED:68:09:2B:C6:5F,2022-03-01 16:07:09
1646147232969,1646147232949,851,ED:68:09:2B:C6:5F,2022-03-01 16:07:12
1646147232969,1646147232949,852,ED:68:09:2B:C6:5F,2022-03-01 16:07:12
1646147233899,1646147233881,863,ED:68:09:2B:C6:5F,2022-03-01 16:07:13
1646147236065,1646147236047,864,ED:68:09:2B:C6:5F,2022-03-01 16:07:16
1646147236077,1646147236060,851,ED:68:09:2B:C6:5F,2022-03-01 16:07:16
1646147237887,1646147237869,848,ED:68:09:2B:C6:5F,2022-03-01 16:07:17
1646147238886,1646147238867,843,ED:68:09:2B:C6:5F,2022-03-01 16:07:18
1646147238886,1646147238867,852,ED:68:09:2B:C6:5F,2022-03-01 16:07:18
1646147238896,1646147238878,847,ED:68:09:2B:C6:5F,2022-03-01 16:07:18
1646147238906,1646147238888,840,ED:68:09:2B:C6:5F,2022-03-01 16:07:18
1646147238916,1646147238898,843,ED:68:09:2B:C6:5F,2022-03-01 16:07:18
1646147239889,1646147239870,856,ED:68:09:2B:C6:5F,2022-03-01 16:07:19
1646147240881,1646147240863,847,ED:68:09:2B:C6:5F,2022-03-01 16:07:20
1646147240881,1646147240863,852,ED:68:09:2B:C6:5F,2022-03-01 16:07:20
1646147244932,1646147244914,851,ED:68:09:2B:C6:5F,2022-03-01 16:07:24
1646147244943,1646147244925,864,ED:68:09:2B:C6:5F,2022-03-01 16:07:24
1646147245867,1646147245850,855,ED:68:09:2B:C6:5F,2022-03-01 16:07:25
1646147247863,1646147247845,840,ED:68:09:2B:C6:5F,2022-03-01 16:07:27
1646147247874,1646147247857,835,ED:68:09:2B:C6:5F,2022-03-01 16:07:27
1646147247874,1646147247857,844,ED:68:09:2B:C6:5F,2022-03-01 16:07:27
1646147247885,1646147247868,843,ED:68:09:2B:C6:5F,2022-03-01 16:07:27
1646147249859,1646147249842,860,ED:68:09:2B:C6:5F,2022-03-01 16:07:29
1646147249872,1646147249855,851,ED:68:09:2B:C6:5F,2022-03-01 16:07:29
1646147250855,1646147250837,852,ED:68:09:2B:C6:5F,2022-03-01 16:07:30
1646147250855,1646147250837,843,ED:68:09:2B:C6:5F,2022-03-01 16:07:30
1646147251854,1646147251836,840,ED:68:09:2B:C6:5F,2022-03-01 16:07:31
1646147255904,1646147255887,836,ED:68:09:2B:C6:5F,2022-03-01 16:07:35
1646147255914,1646147255896,843,ED:68:09:2B:C6:5F,2022-03-01 16:07:35
1646147256840,1646147256823,843,ED:68:09:2B:C6:5F,2022-03-01 16:07:36
1646147258837,1646147258818,856,ED:68:09:2B:C6:5F,2022-03-01 16:07:38
1646147258837,1646147258818,863,ED:68:09:2B:C6:5F,2022-03-01 16:07:38
1646147258848,1646147258830,852,ED:68:09:2B:C6:5F,2022-03-01 16:07:38
1646147260832,1646147260813,839,ED:68:09:2B:C6:5F,2022-03-01 16:07:40
1646147261830,1646147261812,832,ED:68:09:2B:C6:5F,2022-03-01 16:07:41
1646147261843,1646147261825,831,ED:68:09:2B:C6:5F,2022-03-01 16:07:41
1646147261856,1646147261838,836,ED:68:09:2B:C6:5F,2022-03-01 16:07:41
1646147261856,1646147261838,855,ED:68:09:2B:C6:5F,2022-03-01 16:07:41
1646147261867,1646147261849,852,ED:68:09:2B:C6:5F,2022-03-01 16:07:41
1646147263823,1646147263805,859,ED:68:09:2B:C6:5F,2022-03-01 16:07:43
1646147264820,1646147264803,859,ED:68:09:2B:C6:5F,2022-03-01 16:07:44
1646147264831,1646147264813,856,ED:68:09:2B:C6:5F,2022-03-01 16:07:44
1646147268871,1646147268854,859,ED:68:09:2B:C6:5F,2022-03-01 16:07:48
1646147268871,1646147268854,852,ED:68:09:2B:C6:5F,2022-03-01 16:07:48
1646147268882,1646147268864,855,ED:68:09:2B:C6:5F,2022-03-01 16:07:48
1646147269806,1646147269789,856,ED:68:09:2B:C6:5F,2022-03-01 16:07:49
1646147269817,1646147269800,851,ED:68:09:2B:C6:5F,2022-03-01 16:07:49
1646147272864,1646147272847,844,ED:68:09:2B:C6:5F,2022-03-01 16:07:52
1646147272879,1646147272861,847,ED:68:09:2B:C6:5F,2022-03-01 16:07:52
1646147272879,1646147272861,848,ED:68:09:2B:C6:5F,2022-03-01 16:07:52
1646147272889,1646147272871,847,ED:68:09:2B:C6:5F,2022-03-01 16:07:52
1646147274795,1646147274777,844,ED:68:09:2B:C6:5F,2022-03-01 16:07:54
1646147275793,1646147275776,851,ED:68:09:2B:C6:5F,2022-03-01 16:07:55
1646147276793,1646147276776,856,ED:68:09:2B:C6:5F,2022-03-01 16:07:56
1646147276805,1646147276787,823,ED:68:09:2B:C6:5F,2022-03-01 16:07:56
1646147276805,1646147276787,884,ED:68:09:2B:C6:5F,2022-03-01 16:07:56
1646147276815,1646147276797,839,ED:68:09:2B:C6:5F,2022-03-01 16:07:56
1646147278786,1646147278768,836,ED:68:09:2B:C6:5F,2022-03-01 16:07:58
1646147278796,1646147278779,835,ED:68:09:2B:C6:5F,2022-03-01 16:07:58
1646147280781,1646147280763,836,ED:68:09:2B:C6:5F,2022-03-01 16:08:00
1646147280781,1646147280763,831,ED:68:09:2B:C6:5F,2022-03-01 16:08:00
1646147285833,1646147285814,836,ED:68:09:2B:C6:5F,2022-03-01 16:08:05
1646147285847,1646147285830,839,ED:68:09:2B:C6:5F,2022-03-01 16:08:05
1646147289842,1646147289805,848,ED:68:09:2B:C6:5F,2022-03-01 16:08:09
1646147289853,1646147289835,847,ED:68:09:2B:C6:5F,2022-03-01 16:08:09
1646147289863,1646147289846,824,ED:68:09:2B:C6:5F,2022-03-01 16:08:09
1646147289863,1646147289846,871,ED:68:09:2B:C6:5F,2022-03-01 16:08:09
1646147293811,1646147293793,832,ED:68:09:2B:C6:5F,2022-03-01 16:08:13
1646147296819,1646147296789,823,ED:68:09:2B:C6:5F,2022-03-01 16:08:16
1646147296829,1646147296812,828,ED:68:09:2B:C6:5F,2022-03-01 16:08:16
1646147301790,1646147301772,835,ED:68:09:2B:C6:5F,2022-03-01 16:08:21
1646147301790,1646147301772,832,ED:68:09:2B:C6:5F,2022-03-01 16:08:21
1646147301805,1646147301788,827,ED:68:09:2B:C6:5F,2022-03-01 16:08:21
1646147301815,1646147301798,820,ED:68:09:2B:C6:5F,2022-03-01 16:08:21
1646147302728,1646147302709,807,ED:68:09:2B:C6:5F,2022-03-01 16:08:22
1646147303730,1646147303712,816,ED:68:09:2B:C6:5F,2022-03-01 16:08:23
1646147303730,1646147303712,823,ED:68:09:2B:C6:5F,2022-03-01 16:08:23
1646147305717,1646147305699,828,ED:68:09:2B:C6:5F,2022-03-01 16:08:25
1646147307713,1646147307695,831,ED:68:09:2B:C6:5F,2022-03-01 16:08:27
1646147307726,1646147307706,844,ED:68:09:2B:C6:5F,2022-03-01 16:08:27
1646147307734,1646147307718,843,ED:68:09:2B:C6:5F,2022-03-01 16:08:27
1646147307752,1646147307734,844,ED:68:09:2B:C6:5F,2022-03-01 16:08:27
1646147307752,1646147307734,843,ED:68:09:2B:C6:5F,2022-03-01 16:08:27
1646147308714,1646147308697,848,ED:68:09:2B:C6:5F,2022-03-01 16:08:28
1646147309710,1646147309692,843,ED:68:09:2B:C6:5F,2022-03-01 16:08:29
1646147309724,1646147309706,844,ED:68:09:2B:C6:5F,2022-03-01 16:08:29
1646147309733,1646147309716,835,ED:68:09:2B:C6:5F,2022-03-01 16:08:29
1646147309733,1646147309716,836,ED:68:09:2B:C6:5F,2022-03-01 16:08:29
1646147310705,1646147310687,831,ED:68:09:2B:C6:5F,2022-03-01 16:08:30
1646147312701,1646147312683,836,ED:68:09:2B:C6:5F,2022-03-01 16:08:32
1646147314696,1646147314678,843,ED:68:09:2B:C6:5F,2022-03-01 16:08:34
1646147314707,1646147314689,836,ED:68:09:2B:C6:5F,2022-03-01 16:08:34
1646147315692,1646147315675,843,ED:68:09:2B:C6:5F,2022-03-01 16:08:35
1646147315692,1646147315675,836,ED:68:09:2B:C6:5F,2022-03-01 16:08:35
1646147316717,1646147316677,827,ED:68:09:2B:C6:5F,2022-03-01 16:08:36
1646147316744,1646147316711,820,ED:68:09:2B:C6:5F,2022-03-01 16:08:36
1646147316771,1646147316739,819,ED:68:09:2B:C6:5F,2022-03-01 16:08:36
1646147316771,1646147316739,648,ED:68:09:2B:C6:5F,2022-03-01 16:08:36
1646147316797,1646147316764,999,ED:68:09:2B:C6:5F,2022-03-01 16:08:36
1646147316827,1646147316792,828,ED:68:09:2B:C6:5F,2022-03-01 16:08:36
1646147316849,1646147316819,815,ED:68:09:2B:C6:5F,2022-03-01 16:08:36
1646147317687,1646147317670,816,ED:68:09:2B:C6:5F,2022-03-01 16:08:37
1646147317698,1646147317680,771,ED:68:09:2B:C6:5F,2022-03-01 16:08:37
1646147317698,1646147317680,808,ED:68:09:2B:C6:5F,2022-03-01 16:08:37
1646147317766,1646147317746,799,ED:68:09:2B:C6:5F,2022-03-01 16:08:37
1646147317779,1646147317761,808,ED:68:09:2B:C6:5F,2022-03-01 16:08:37
1646147317790,1646147317773,811,ED:68:09:2B:C6:5F,2022-03-01 16:08:37
1646147320743,1646147320726,820,ED:68:09:2B:C6:5F,2022-03-01 16:08:40
1646147320743,1646147320726,819,ED:68:09:2B:C6:5F,2022-03-01 16:08:40
1646147320756,1646147320739,812,ED:68:09:2B:C6:5F,2022-03-01 16:08:40
1646147320766,1646147320749,791,ED:68:09:2B:C6:5F,2022-03-01 16:08:40
1646147321678,1646147321660,808,ED:68:09:2B:C6:5F,2022-03-01 16:08:41
1646147321678,1646147321660,803,ED:68:09:2B:C6:5F,2022-03-01 16:08:41
1646147323672,1646147323655,808,ED:68:09:2B:C6:5F,2022-03-01 16:08:43
1646147323683,1646147323665,807,ED:68:09:2B:C6:5F,2022-03-01 16:08:43
1646147324673,1646147324655,820,ED:68:09:2B:C6:5F,2022-03-01 16:08:44
1646147327729,1646147327709,823,ED:68:09:2B:C6:5F,2022-03-01 16:08:47
1646147327729,1646147327709,824,ED:68:09:2B:C6:5F,2022-03-01 16:08:47
1646147327741,1646147327723,819,ED:68:09:2B:C6:5F,2022-03-01 16:08:47
1646147327752,1646147327734,812,ED:68:09:2B:C6:5F,2022-03-01 16:08:47
1646147328662,1646147328642,807,ED:68:09:2B:C6:5F,2022-03-01 16:08:48
1646147329661,1646147329643,808,ED:68:09:2B:C6:5F,2022-03-01 16:08:49
1646147329661,1646147329643,819,ED:68:09:2B:C6:5F,2022-03-01 16:08:49
1646147331665,1646147331634,812,ED:68:09:2B:C6:5F,2022-03-01 16:08:51
1646147333649,1646147333631,819,ED:68:09:2B:C6:5F,2022-03-01 16:08:53
1646147333659,1646147333641,816,ED:68:09:2B:C6:5F,2022-03-01 16:08:53
1646147336704,1646147336686,823,ED:68:09:2B:C6:5F,2022-03-01 16:08:56
1646147336704,1646147336686,824,ED:68:09:2B:C6:5F,2022-03-01 16:08:56
1646147337637,1646147337619,823,ED:68:09:2B:C6:5F,2022-03-01 16:08:57
1646147337646,1646147337629,812,ED:68:09:2B:C6:5F,2022-03-01 16:08:57
1646147337656,1646147337638,811,ED:68:09:2B:C6:5F,2022-03-01 16:08:57
1646147337665,1646147337648,816,ED:68:09:2B:C6:5F,2022-03-01 16:08:57
1646147337665,1646147337648,819,ED:68:09:2B:C6:5F,2022-03-01 16:08:57
1646147338636,1646147338618,812,ED:68:09:2B:C6:5F,2022-03-01 16:08:58
1646147340632,1646147340614,815,ED:68:09:2B:C6:5F,2022-03-01 16:09:00
1646147340632,1646147340614,368,ED:68:09:2B:C6:5F,2022-03-01 16:09:00
1646147340644,1646147340626,452,ED:68:09:2B:C6:5F,2022-03-01 16:09:00
1646147342626,1646147342608,819,ED:68:09:2B:C6:5F,2022-03-01 16:09:02
1646147342626,1646147342608,828,ED:68:09:2B:C6:5F,2022-03-01 16:09:02
1646147342657,1646147342638,835,ED:68:09:2B:C6:5F,2022-03-01 16:09:02
1646147343626,1646147343608,832,ED:68:09:2B:C6:5F,2022-03-01 16:09:03
1646147344623,1646147344605,835,ED:68:09:2B:C6:5F,2022-03-01 16:09:04
1646147346618,1646147346598,840,ED:68:09:2B:C6:5F,2022-03-01 16:09:06
1646147348613,1646147348596,835,ED:68:09:2B:C6:5F,2022-03-01 16:09:08
1646147348613,1646147348596,840,ED:68:09:2B:C6:5F,2022-03-01 16:09:08
1646147348628,1646147348610,835,ED:68:09:2B:C6:5F,2022-03-01 16:09:08
1646147349609,1646147349592,836,ED:68:09:2B:C6:5F,2022-03-01 16:09:09
1646147349621,1646147349603,839,ED:68:09:2B:C6:5F,2022-03-01 16:09:09
1646147350606,1646147350587,832,ED:68:09:2B:C6:5F,2022-03-01 16:09:10
1646147350606,1646147350587,771,ED:68:09:2B:C6:5F,2022-03-01 16:09:10
1646147351603,1646147351585,888,ED:68:09:2B:C6:5F,2022-03-01 16:09:11
1646147352606,1646147352586,819,ED:68:09:2B:C6:5F,2022-03-01 16:09:12
1646147353601,1646147353583,820,ED:68:09:2B:C6:5F,2022-03-01 16:09:13
1646147354598,1646147354578,831,ED:68:09:2B:C6:5F,2022-03-01 16:09:14
1646147354598,1646147354578,832,ED:68:09:2B:C6:5F,2022-03-01 16:09:14
1646147355593,1646147355575,831,ED:68:09:2B:C6:5F,2022-03-01 16:09:15
1646147356592,1646147356573,828,ED:68:09:2B:C6:5F,2022-03-01 16:09:16
1646147357590,1646147357572,775,ED:68:09:2B:C6:5F,2022-03-01 16:09:17
1646147358588,1646147358570,804,ED:68:09:2B:C6:5F,2022-03-01 16:09:18
1646147358588,1646147358570,795,ED:68:09:2B:C6:5F,2022-03-01 16:09:18
1646147361641,1646147361623,800,ED:68:09:2B:C6:5F,2022-03-01 16:09:21
1646147361650,1646147361633,804,ED:68:09:2B:C6:5F,2022-03-01 16:09:21
1646147362576,1646147362559,815,ED:68:09:2B:C6:5F,2022-03-01 16:09:22
1646147362590,1646147362572,820,ED:68:09:2B:C6:5F,2022-03-01 16:09:22
1646147362590,1646147362572,815,ED:68:09:2B:C6:5F,2022-03-01 16:09:22
1646147363573,1646147363556,820,ED:68:09:2B:C6:5F,2022-03-01 16:09:23
1646147364571,1646147364552,815,ED:68:09:2B:C6:5F,2022-03-01 16:09:24
1646147365567,1646147365549,808,ED:68:09:2B:C6:5F,2022-03-01 16:09:25
1646147368624,1646147368606,799,ED:68:09:2B:C6:5F,2022-03-01 16:09:28
1646147368624,1646147368606,804,ED:68:09:2B:C6:5F,2022-03-01 16:09:28
1646147368633,1646147368616,807,ED:68:09:2B:C6:5F,2022-03-01 16:09:28
1646147369558,1646147369541,800,ED:68:09:2B:C6:5F,2022-03-01 16:09:29
1646147372613,1646147372595,807,ED:68:09:2B:C6:5F,2022-03-01 16:09:32
1646147372613,1646147372595,808,ED:68:09:2B:C6:5F,2022-03-01 16:09:32
1646147372626,1646147372607,767,ED:68:09:2B:C6:5F,2022-03-01 16:09:32
1646147372637,1646147372620,800,ED:68:09:2B:C6:5F,2022-03-01 16:09:32
1646147373561,1646147373542,775,ED:68:09:2B:C6:5F,2022-03-01 16:09:33
1646147373561,1646147373542,776,ED:68:09:2B:C6:5F,2022-03-01 16:09:33
1646147373571,1646147373553,779,ED:68:09:2B:C6:5F,2022-03-01 16:09:33
1646147379595,1646147379577,792,ED:68:09:2B:C6:5F,2022-03-01 16:09:39
1646147379606,1646147379587,795,ED:68:09:2B:C6:5F,2022-03-01 16:09:39
1646147380535,1646147380516,812,ED:68:09:2B:C6:5F,2022-03-01 16:09:40
1646147380535,1646147380516,799,ED:68:09:2B:C6:5F,2022-03-01 16:09:40
1646147381530,1646147381512,808,ED:68:09:2B:C6:5F,2022-03-01 16:09:41
1646147381541,1646147381523,795,ED:68:09:2B:C6:5F,2022-03-01 16:09:41
1646147381549,1646147381532,796,ED:68:09:2B:C6:5F,2022-03-01 16:09:41
1646147381549,1646147381532,783,ED:68:09:2B:C6:5F,2022-03-01 16:09:41
1646147381560,1646147381542,796,ED:68:09:2B:C6:5F,2022-03-01 16:09:41
1646147381569,1646147381552,795,ED:68:09:2B:C6:5F,2022-03-01 16:09:41
1646147383523,1646147383506,804,ED:68:09:2B:C6:5F,2022-03-01 16:09:43
1646147383534,1646147383517,808,ED:68:09:2B:C6:5F,2022-03-01 16:09:43
1646147383534,1646147383517,663,ED:68:09:2B:C6:5F,2022-03-01 16:09:43
1646147385566,1646147385549,968,ED:68:09:2B:C6:5F,2022-03-01 16:09:45
1646147388572,1646147388554,819,ED:68:09:2B:C6:5F,2022-03-01 16:09:48
1646147389513,1646147389495,820,ED:68:09:2B:C6:5F,2022-03-01 16:09:49
1646147389523,1646147389505,811,ED:68:09:2B:C6:5F,2022-03-01 16:09:49
1646147389523,1646147389505,788,ED:68:09:2B:C6:5F,2022-03-01 16:09:49
1646147390510,1646147390491,783,ED:68:09:2B:C6:5F,2022-03-01 16:09:50
1646147390522,1646147390504,796,ED:68:09:2B:C6:5F,2022-03-01 16:09:50
1646147390532,1646147390514,807,ED:68:09:2B:C6:5F,2022-03-01 16:09:50
1646147392501,1646147392483,824,ED:68:09:2B:C6:5F,2022-03-01 16:09:52
1646147392501,1646147392483,823,ED:68:09:2B:C6:5F,2022-03-01 16:09:52
1646147394496,1646147394478,820,ED:68:09:2B:C6:5F,2022-03-01 16:09:54
1646147394505,1646147394487,807,ED:68:09:2B:C6:5F,2022-03-01 16:09:54
1646147396491,1646147396473,808,ED:68:09:2B:C6:5F,2022-03-01 16:09:56
1646147396491,1646147396473,807,ED:68:09:2B:C6:5F,2022-03-01 16:09:56
1646147396501,1646147396483,816,ED:68:09:2B:C6:5F,2022-03-01 16:09:56
